epoch,lr,step,test_acc,test_acc_top5,test_loss,train_acc_epoch,train_acc_step,train_acc_top5_epoch,train_acc_top5_step,train_loss_epoch,train_loss_step,val_acc,val_acc_top5,val_loss
83,,3419,0.8336501717567444,0.9756014943122864,0.5705652832984924,,,,,,,0.9750000238418579,1.0,0.13410048186779022
83,,3443,,,,0.9268292784690857,,0.9847561120986938,,0.33512669801712036,,,,
84,0.007853887975215912,3449,,,,,0.9583333134651184,,1.0,,0.27093803882598877,,,
84,,3449,0.8339669108390808,0.9751260876655579,0.5720344185829163,,,,,,,0.9750000238418579,1.0,0.13790316879749298
84,,3479,0.8314318656921387,0.9737003445625305,0.5764492750167847,,,,,,,0.9750000238418579,1.0,0.13653039932250977
84,,3484,,,,0.9314024448394775,,0.9832317233085632,,0.31934404373168945,,,,
85,0.006720562931150198,3499,,,,,0.875,,0.9583333134651184,,0.6269246339797974,,,
85,,3509,0.8288971781730652,0.9744924306869507,0.5821579098701477,,,,,,,0.9800000190734863,1.0,0.13498426973819733
85,,3525,,,,0.9329268336296082,,0.9867886304855347,,0.3062359094619751,,,,
86,,3539,0.8307983875274658,0.9733835458755493,0.5795782208442688,,,,,,,0.9800000190734863,1.0,0.1351810097694397
86,0.005669622682034969,3549,,,,,1.0,,1.0,,0.13175001740455627,,,
86,,3566,,,,0.9298780560493469,,0.985264241695404,,0.31237491965293884,,,,
87,,3569,0.8315902948379517,0.9752845764160156,0.5750246644020081,,,,,,,0.9850000143051147,1.0,0.12026479840278625
87,0.004703068174421787,3599,,,,,0.8333333134651184,,1.0,,0.5414099097251892,,,
87,,3599,0.8553928327560425,0.975759744644165,0.5697028636932373,,,,,,,0.9800000190734863,1.0,0.12442226707935333
87,,3607,,,,0.9380081295967102,,0.9908536672592163,,0.291375994682312,,,,
88,,3629,0.8514322233200073,0.9741756319999695,0.5757871270179749,,,,,,,0.9850000143051147,1.0,0.12182504683732986
88,,3648,,,,0.9339430928230286,,0.9898374080657959,,0.29130375385284424,,,,
89,0.0038227387703955173,3649,,,,,0.875,,0.9166666865348816,,0.4778766632080078,,,
89,,3659,0.8517490220069885,0.9749680161476135,0.574877142906189,,,,,,,0.9850000143051147,1.0,0.11592564731836319
89,,3689,0.8434916234016418,0.9751260876655579,0.5683594942092896,,,,,,,0.9900000095367432,1.0,0.11582589149475098
89,,3689,,,,0.940040647983551,,0.9888211488723755,,0.2815609574317932,,,,
90,0.00303031038492918,3699,,,,,0.9166666865348816,,1.0,,0.18620184063911438,,,
90,,3719,0.8441255187988281,0.9748095273971558,0.570259153842926,,,,,,,0.9900000095367432,1.0,0.11501936614513397
90,,3730,,,,0.934959352016449,,0.9913617968559265,,0.290178507566452,,,,
91,0.0023272912949323654,3749,,,,,0.9166666865348816,,1.0,,0.3258548974990845,,,
91,,3749,0.8441256380081177,0.9749679565429688,0.5665000081062317,,,,,,,0.9800000190734863,1.0,0.11538809537887573
91,,3771,,,,0.9380081295967102,,0.9903455376625061,,0.2939530909061432,,,,
92,,3779,0.8325413465499878,0.9733835458755493,0.5778729319572449,,,,,,,0.9800000190734863,1.0,0.12404945492744446
92,0.001715020160190761,3799,,,,,0.9583333134651184,,1.0,,0.3372729420661926,,,
92,,3809,0.8298477530479431,0.9743340015411377,0.5727105140686035,,,,,,,0.9800000190734863,1.0,0.11412543058395386
92,,3812,,,,0.9344512224197388,,0.9883130192756653,,0.29246971011161804,,,,
93,,3839,0.8428579068183899,0.9740172624588013,0.5707563757896423,,,,,,,0.9850000143051147,1.0,0.11051349341869354
93,0.001194662181660533,3849,,,,,0.9583333134651184,,1.0,,0.2251913994550705,,,
93,,3853,,,,0.9420731663703918,,0.9903455376625061,,0.2807004451751709,,,,
94,,3869,0.830798327922821,0.975126326084137,0.5708102583885193,,,,,,,0.9900000095367432,1.0,0.1053307056427002
94,,3894,,,,0.9359756112098694,,0.9928861856460571,,0.26856300234794617,,,,
95,0.0007672079373151064,3899,,,,,1.0,,1.0,,0.23832055926322937,,,
95,,3899,0.8315901160240173,0.9748094081878662,0.5759427547454834,,,,,,,0.9900000095367432,1.0,0.11060050874948502
95,,3929,0.8526994776725769,0.9751262068748474,0.5678261518478394,,,,,,,0.9900000095367432,1.0,0.106888048350811
95,,3935,,,,0.9435975551605225,,0.9903455376625061,,0.2691892981529236,,,,
96,0.0004334710829425603,3949,,,,,1.0,,1.0,,0.07028597593307495,,,
96,,3959,0.8363434076309204,0.9754430055618286,0.5590752363204956,,,,,,,0.9900000095367432,1.0,0.10728784650564194
96,,3976,,,,0.9390243887901306,,0.9928861856460571,,0.24944698810577393,,,,
97,,3989,0.8355514407157898,0.9763937592506409,0.5623989105224609,,,,,,,0.9800000190734863,1.0,0.10669664293527603
97,0.00019408694060985,3999,,,,,0.875,,0.9583333134651184,,0.4440311789512634,,,
97,,4017,,,,0.9405487775802612,,0.9903455376625061,,0.2820187211036682,,,,
98,,4019,0.8453927135467529,0.9767105579376221,0.555310845375061,,,,,,,0.9850000143051147,1.0,0.10306091606616974
98,4.951119626639411e-05,4049,,,,,0.9166666865348816,,1.0,,0.2590121030807495,,,
98,,4049,0.8679770050048828,0.9749678373336792,0.5592814683914185,,,,,,,0.9900000095367432,1.0,0.10428649932146072
98,,4058,,,,0.9420731663703918,,0.9913617968559265,,0.2697794735431671,,,,
99,,4079,0.8447592949867249,0.9757599830627441,0.5664834380149841,,,,,,,0.9850000143051147,1.0,0.10482326149940491
99,1.90385875953325e-08,4099,,,,,0.9166666865348816,,1.0,,0.2205825299024582,,,
99,,4099,,,,0.9405487775802612,,0.9903455376625061,,0.25879576802253723,,,,
