epoch,lr,step,test_acc,test_acc_top5,test_ece,test_loss,train_acc_epoch,train_acc_step,train_acc_top5_epoch,train_acc_top5_step,train_ece_epoch,train_ece_step,train_loss_epoch,train_loss_step,val_acc,val_acc_top5,val_ece,val_loss
0,,14,,,,,0.5218750238418579,,1.0,,0.3053834140300751,,1.1257749795913696,,,,,
1,,29,,,,,0.5901041626930237,,1.0,,0.24939680099487305,,0.8544472455978394,,,,,
2,,44,,,,,0.5833333134651184,,1.0,,0.26445192098617554,,0.9212251901626587,,,,,
3,0.22540000081062317,49,,,,,,0.625,,1.0,,0.18854427337646484,,0.753311276435852,,,,
3,,49,0.614166259765625,1.0,0.21935607492923737,0.726653516292572,,,,,,,,,0.625,1.0,0.26254159212112427,0.729736328125
3,,59,,,,,0.6484375,,1.0,,0.20438417792320251,,0.738840639591217,,,,,
4,,74,,,,,0.6817708611488342,,1.0,,0.17458756268024445,,0.6920312643051147,,,,,
5,,89,,,,,0.625,,1.0,,0.2420538365840912,,0.8737261891365051,,,,,
6,0.4553999900817871,99,,,,,,0.578125,,1.0,,0.31145432591438293,,1.0967020988464355,,,,
6,,99,0.539703369140625,1.0,0.3273196518421173,0.9178075790405273,,,,,,,,,0.6800000071525574,1.0,0.22857630252838135,0.6762542128562927
6,,104,,,,,0.6458333134651184,,1.0,,0.20875996351242065,,0.7641175985336304,,,,,
7,,119,,,,,0.6692708134651184,,1.0,,0.21336595714092255,,0.8810446858406067,,,,,
8,,134,,,,,0.6312500238418579,,1.0,,0.2135024517774582,,0.7637072801589966,,,,,
9,0.6854000091552734,149,,,,,,0.625,,1.0,,0.2865993082523346,,0.8260350227355957,,,,
9,,149,0.785430908203125,1.0,0.12252998352050781,0.49003615975379944,,,,,,,,,0.7900000214576721,1.0,0.10692306607961655,0.4369077980518341
9,,149,,,,,0.6520833373069763,,1.0,,0.20434051752090454,,0.7582067251205444,,,,,
10,,164,,,,,0.6510416865348816,,1.0,,0.21733902394771576,,0.7639474272727966,,,,,
11,,179,,,,,0.6489583253860474,,1.0,,0.2137172967195511,,0.7944428324699402,,,,,
12,,194,,,,,0.6526041626930237,,1.0,,0.18676356971263885,,0.7330055236816406,,,,,
13,0.9154000282287598,199,,,,,,0.65625,,1.0,,0.204630509018898,,0.7726091146469116,,,,
13,,199,0.766845703125,1.0,0.11986570060253143,0.4960060715675354,,,,,,,,,0.8600000143051147,1.0,0.1390136182308197,0.3854711651802063
13,,209,,,,,0.6812499761581421,,1.0,,0.18568015098571777,,0.704768180847168,,,,,
14,,224,,,,,0.676562488079071,,1.0,,0.17371399700641632,,0.6781498193740845,,,,,
15,,239,,,,,0.6776041388511658,,1.0,,0.18183951079845428,,0.6894245147705078,,,,,
16,1.145400047302246,249,,,,,,0.703125,,1.0,,0.13307031989097595,,0.6656352281570435,,,,
16,,249,0.639495849609375,1.0,0.19331683218479156,0.6677180528640747,,,,,,,,,0.6150000095367432,1.0,0.22766044735908508,0.6660492420196533
16,,254,,,,,0.6692708134651184,,1.0,,0.17198337614536285,,0.7009939551353455,,,,,
17,,269,,,,,0.6567708253860474,,1.0,,0.20770062506198883,,0.7298491597175598,,,,,
18,,284,,,,,0.6666666865348816,,1.0,,0.17089693248271942,,0.6851682662963867,,,,,
19,1.3753999471664429,299,,,,,,0.734375,,1.0,,0.08556486666202545,,0.5866724848747253,,,,
19,,299,0.763641357421875,1.0,0.11177940666675568,0.479574054479599,,,,,,,,,0.8550000190734863,1.0,0.11398526281118393,0.37266018986701965
19,,299,,,,,0.6927083134651184,,1.0,,0.15356476604938507,,0.6182078123092651,,,,,
20,,314,,,,,0.7067708373069763,,1.0,,0.14138096570968628,,0.5935659408569336,,,,,
21,,329,,,,,0.6854166388511658,,1.0,,0.16476112604141235,,0.6220625042915344,,,,,
22,,344,,,,,0.6875,,1.0,,0.1700424998998642,,0.6478980779647827,,,,,
23,1.6053999662399292,349,,,,,,0.671875,,1.0,,0.14262089133262634,,0.5811355113983154,,,,
23,,349,0.71484375,1.0,0.1291673332452774,0.5433361530303955,,,,,,,,,0.824999988079071,1.0,0.11382599174976349,0.40821945667266846
23,,359,,,,,0.7192708253860474,,1.0,,0.13573604822158813,,0.5768874883651733,,,,,
24,,374,,,,,0.7052083611488342,,1.0,,0.13077285885810852,,0.5894182324409485,,,,,
25,,389,,,,,0.7130208611488342,,1.0,,0.12138614803552628,,0.5481724143028259,,,,,
26,1.8353999853134155,399,,,,,,0.78125,,1.0,,0.11206585168838501,,0.48362842202186584,,,,
26,,399,0.786346435546875,1.0,0.11404959112405777,0.47418782114982605,,,,,,,,,0.800000011920929,1.0,0.11097829788923264,0.4273694157600403
26,,404,,,,,0.7338541746139526,,1.0,,0.11936032027006149,,0.5500634908676147,,,,,
27,,419,,,,,0.7177083492279053,,1.0,,0.1374625861644745,,0.5828111171722412,,,,,
28,,434,,,,,0.707812488079071,,1.0,,0.12669995427131653,,0.5682089328765869,,,,,
29,2.0653998851776123,449,,,,,,0.734375,,1.0,,0.08059554547071457,,0.5308276414871216,,,,
29,,449,0.7349853515625,1.0,0.11692728102207184,0.5179481506347656,,,,,,,,,0.8149999976158142,1.0,0.10303842276334763,0.4001156985759735
29,,449,,,,,0.7093750238418579,,1.0,,0.1365477293729782,,0.5813051462173462,,,,,
30,,464,,,,,0.723437488079071,,1.0,,0.1294231116771698,,0.5579913854598999,,,,,
31,,479,,,,,0.721875011920929,,1.0,,0.1318492442369461,,0.5749949216842651,,,,,
