epoch,lr,step,test_acc,test_acc_top5,test_loss,train_acc_epoch,train_acc_step,train_acc_top5_epoch,train_acc_top5_step,train_loss_epoch,train_loss_step,val_acc,val_acc_top5,val_loss
81,,3359,0.557239830493927,0.7688810229301453,2.4037601947784424,,,,,,,0.9900000095367432,1.0,0.3312879204750061
81,,3361,,,,0.9156504273414612,,0.9898374080657959,,0.6683420538902283,,,,
82,,3389,0.5555399656295776,0.7694317698478699,2.398481845855713,,,,,,,0.9900000095367432,1.0,0.3246654272079468
82,0.009067440405488014,3399,,,,,1.0,,1.0,,0.5606221556663513,,,
82,,3402,,,,0.9044715166091919,,0.9908536672592163,,0.663508415222168,,,,
83,,3419,0.5550807118415833,0.7694319486618042,2.394962787628174,,,,,,,0.9900000095367432,1.0,0.31590256094932556
83,,3443,,,,0.9217479825019836,,0.9913617968559265,,0.6128827929496765,,,,
84,0.007853887975215912,3449,,,,,0.8333333134651184,,0.9583333134651184,,0.9556951522827148,,,
84,,3449,0.5570560097694397,0.7710399031639099,2.3858542442321777,,,,,,,0.9900000095367432,1.0,0.3121064305305481
84,,3479,0.556918203830719,0.7713614106178284,2.3815643787384033,,,,,,,0.9900000095367432,1.0,0.30804723501205444
84,,3484,,,,0.8902438879013062,,0.9832317233085632,,0.6769936084747314,,,,
85,0.006720562931150198,3499,,,,,0.8333333134651184,,1.0,,0.8526188731193542,,,
85,,3509,0.5571480989456177,0.7718666195869446,2.380513906478882,,,,,,,0.9900000095367432,1.0,0.3035253584384918
85,,3525,,,,0.9049796462059021,,0.9862805008888245,,0.6555060744285583,,,,
86,,3539,0.5593071579933167,0.7734286189079285,2.3741326332092285,,,,,,,0.9900000095367432,1.0,0.2964974343776703
86,0.005669622682034969,3549,,,,,0.9166666865348816,,1.0,,0.506171703338623,,,
86,,3566,,,,0.9237805008888245,,0.9878048896789551,,0.5948038697242737,,,,
87,,3569,0.5576990842819214,0.7733367681503296,2.374206781387329,,,,,,,0.9900000095367432,1.0,0.2908962070941925
87,0.004703068174421787,3599,,,,,0.9583333134651184,,1.0,,0.37517595291137695,,,
87,,3599,0.5586639642715454,0.7741175293922424,2.364964485168457,,,,,,,0.9900000095367432,1.0,0.2864442765712738
87,,3607,,,,0.917682945728302,,0.9898374080657959,,0.5988311171531677,,,,
88,,3629,0.557883083820343,0.7740258574485779,2.363054037094116,,,,,,,0.9900000095367432,1.0,0.28323113918304443
88,,3648,,,,0.9186992049217224,,0.9923780560493469,,0.5910940766334534,,,,
89,0.0038227387703955173,3649,,,,,0.9166666865348816,,1.0,,0.6249732375144958,,,
89,,3659,0.5596747398376465,0.7749903798103333,2.3565893173217773,,,,,,,0.9900000095367432,1.0,0.2788390517234802
89,,3689,0.561052680015564,0.7756797671318054,2.3537938594818115,,,,,,,0.9900000095367432,1.0,0.2772006094455719
89,,3689,,,,0.9303861856460571,,0.9923780560493469,,0.5685293674468994,,,,
90,0.00303031038492918,3699,,,,,0.9166666865348816,,0.9583333134651184,,0.6780464053153992,,,
90,,3719,0.5614662170410156,0.7764148116111755,2.3469905853271484,,,,,,,0.9900000095367432,1.0,0.27095627784729004
90,,3730,,,,0.9237805008888245,,0.9918699264526367,,0.5677610039710999,,,,
91,0.0023272912949323654,3749,,,,,1.0,,1.0,,0.5255923271179199,,,
91,,3749,0.5613744854927063,0.7765065431594849,2.3438994884490967,,,,,,,0.9900000095367432,1.0,0.2653507590293884
91,,3771,,,,0.9303861856460571,,0.9908536672592163,,0.5547991991043091,,,,
92,,3779,0.5620174407958984,0.7768282294273376,2.338310480117798,,,,,,,0.9900000095367432,1.0,0.26126518845558167
92,0.001715020160190761,3799,,,,,0.9166666865348816,,1.0,,0.4828450381755829,,,
92,,3809,0.5617420077323914,0.7769659161567688,2.3392484188079834,,,,,,,0.9950000047683716,1.0,0.25922852754592896
92,,3812,,,,0.9207317233085632,,0.9908536672592163,,0.5613804459571838,,,,
93,,3839,0.5615121126174927,0.7780227661132812,2.3342998027801514,,,,,,,0.9950000047683716,1.0,0.25179266929626465
93,0.001194662181660533,3849,,,,,0.9166666865348816,,1.0,,0.4623236656188965,,,
93,,3853,,,,0.9258130192756653,,0.9903455376625061,,0.553900420665741,,,,
94,,3869,0.5629822015762329,0.778941810131073,2.330855131149292,,,,,,,0.9900000095367432,1.0,0.25210562348365784
94,,3894,,,,0.9268292784690857,,0.9923780560493469,,0.5558515787124634,,,,
95,0.0007672079373151064,3899,,,,,0.9583333134651184,,1.0,,0.4652581214904785,,,
95,,3899,0.5634873509407043,0.7792174816131592,2.3267645835876465,,,,,,,0.9900000095367432,1.0,0.24551774561405182
95,,3929,0.5629359483718872,0.7800443768501282,2.326125144958496,,,,,,,0.9900000095367432,1.0,0.24635076522827148
95,,3935,,,,0.9385162591934204,,0.9928861856460571,,0.5081051588058472,,,,
96,0.0004334710829425603,3949,,,,,0.9583333134651184,,1.0,,0.45043832063674927,,,
96,,3959,0.56325763463974,0.7795851826667786,2.3223421573638916,,,,,,,0.9950000047683716,1.0,0.23910288512706757
96,,3976,,,,0.9319105744361877,,0.9908536672592163,,0.5183925032615662,,,,
97,,3989,0.5641306042671204,0.7797684073448181,2.3186655044555664,,,,,,,0.9950000047683716,1.0,0.23764614760875702
97,0.00019408694060985,3999,,,,,0.8333333134651184,,1.0,,0.6952879428863525,,,
97,,4017,,,,0.920223593711853,,0.9913617968559265,,0.5324047207832336,,,,
98,,4019,0.5639928579330444,0.7805956602096558,2.3141400814056396,,,,,,,0.9950000047683716,1.0,0.23510950803756714
98,4.951119626639411e-05,4049,,,,,0.9583333134651184,,1.0,,0.3373912274837494,,,
98,,4049,0.5644523501396179,0.7800902724266052,2.3090193271636963,,,,,,,0.9950000047683716,1.0,0.22860001027584076
98,,4058,,,,0.9430894255638123,,0.9918699264526367,,0.49332767724990845,,,,
99,,4079,0.5646821856498718,0.7808710932731628,2.305816411972046,,,,,,,0.9950000047683716,1.0,0.22606085240840912
99,1.90385875953325e-08,4099,,,,,0.9583333134651184,,1.0,,0.4162029027938843,,,
99,,4099,,,,0.9446138143539429,,0.9928861856460571,,0.4760627746582031,,,,
